latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.27218,125.75692,308.86,1.7,1.28,2025-05-17,0033,T,57,6.1NRT,297.28,10.85,D
-15.86053,129.53537,313.74,1.04,1.02,2025-05-17,0033,T,34,6.1NRT,300.21,6.24,D
-15.6218,127.8149,313.95,1.23,1.1,2025-05-17,0033,T,66,6.1NRT,301.66,7.65,D
-15.88713,129.46646,315.21,1.04,1.02,2025-05-17,0033,T,68,6.1NRT,299.45,8.59,D
-15.49794,126.5843,310.48,1.47,1.2,2025-05-17,0033,T,53,6.1NRT,296.29,9.91,D
-15.50008,126.59763,314.98,1.47,1.2,2025-05-17,0033,T,65,6.1NRT,297.4,15.15,D
-15.50446,126.5909,314.72,1.47,1.2,2025-05-17,0033,T,42,6.1NRT,296.6,14.36,D
-16.10151,130.41559,319.51,1,1,2025-05-17,0033,T,74,6.1NRT,298.64,12.6,D
-16.10284,130.42476,329.39,1,1,2025-05-17,0033,T,84,6.1NRT,300.04,22.72,D
-16.11569,130.45093,311.41,1,1,2025-05-17,0033,T,47,6.1NRT,299.39,5.58,D
-15.98072,129.47473,343.77,1.04,1.02,2025-05-17,0033,T,92,6.1NRT,301.53,45.88,D
-15.50198,126.31028,317.17,1.54,1.22,2025-05-17,0033,T,73,6.1NRT,295.4,21.83,D
-15.50429,126.3243,312.43,1.54,1.22,2025-05-17,0033,T,58,6.1NRT,295.63,13.81,D
-15.5468,126.58378,316.95,1.47,1.2,2025-05-17,0033,T,72,6.1NRT,295.29,20.46,D
-15.54897,126.59712,346.48,1.47,1.2,2025-05-17,0033,T,94,6.1NRT,298.23,88.94,D
-15.55114,126.61041,340.79,1.46,1.2,2025-05-17,0033,T,91,6.1NRT,299.1,69.74,D
-15.5533,126.62363,319.83,1.46,1.19,2025-05-17,0033,T,76,6.1NRT,298.81,22.59,D
-15.99874,129.47191,326.94,1.04,1.02,2025-05-17,0033,T,46,6.1NRT,300.37,18.19,D
-16.00916,129.48,323.76,1.04,1.02,2025-05-17,0033,T,51,6.1NRT,299.36,15.02,D
-17.00866,136.91624,312.06,2.18,1.43,2025-05-17,0033,T,62,6.1NRT,298.72,16.66,D
-15.55596,126.30081,315.9,1.54,1.22,2025-05-17,0033,T,71,6.1NRT,297.09,19.95,D
-15.55818,126.3147,309.08,1.54,1.22,2025-05-17,0033,T,28,6.1NRT,296.22,9.77,D
-15.59111,126.52081,308.07,1.48,1.2,2025-05-17,0033,T,51,6.1NRT,296.9,8.71,D
-15.58418,126.51525,306.72,1.48,1.2,2025-05-17,0033,T,41,6.1NRT,296.35,7.11,D
-31.02334,116.16151,302.84,3.73,1.81,2025-05-17,0037,T,54,6.1NRT,287.29,40.17,D
-17.00875,136.90974,310.8,2.18,1.43,2025-05-17,0033,T,45,6.1NRT,298.75,13.42,D
-15.56052,126.30767,321.1,1.54,1.22,2025-05-17,0033,T,77,6.1NRT,297.06,30.51,D
-15.6207,126.26839,308.27,1.54,1.22,2025-05-17,0033,T,50,6.1NRT,296.4,9.26,D
-15.70278,126.47488,309.56,1.49,1.2,2025-05-17,0033,T,47,6.1NRT,296.84,9.82,D
-15.705,126.48838,326.49,1.48,1.2,2025-05-17,0033,T,82,6.1NRT,297.08,37.69,D
-15.71562,126.48656,312.84,1.48,1.2,2025-05-17,0033,T,67,6.1NRT,296.34,14.67,D
-15.76877,126.31594,307.14,1.52,1.22,2025-05-17,0033,T,45,6.1NRT,296.63,8,D
-15.70918,125.68057,310.57,1.69,1.28,2025-05-17,0033,T,53,6.1NRT,295.95,12.34,D
-15.76092,125.99604,308.98,1.6,1.25,2025-05-17,0033,T,58,6.1NRT,295.89,10.68,D
-16.018,127.53925,313.37,1.26,1.11,2025-05-17,0033,T,52,6.1NRT,297.45,9.54,D
-16.01982,127.55097,311.2,1.26,1.11,2025-05-17,0033,T,28,6.1NRT,297.02,7.08,D
-17.40741,137.92355,307.44,2.64,1.56,2025-05-17,0033,T,50,6.1NRT,296.08,16.45,D
-17.41014,137.94853,308.45,2.65,1.56,2025-05-17,0033,T,53,6.1NRT,296.66,19.62,D
-17.44846,138.3028,308.61,2.83,1.61,2025-05-17,0033,T,57,6.1NRT,297.32,23.88,D
-16.04189,127.55279,316.92,1.25,1.11,2025-05-17,0033,T,56,6.1NRT,298.87,13.27,D
-17.40198,137.94289,314.19,2.65,1.56,2025-05-17,0033,T,69,6.1NRT,297.25,37.63,D
-17.45181,138.29652,308.16,2.83,1.61,2025-05-17,0033,T,56,6.1NRT,297.2,23.48,D
-17.45445,138.32288,309.59,2.84,1.61,2025-05-17,0033,T,60,6.1NRT,297.08,28.04,D
-15.78156,125.62943,309.6,1.7,1.28,2025-05-17,0033,T,61,6.1NRT,296.48,11.58,D
-17.49542,138.16176,309.68,2.76,1.59,2025-05-17,0033,T,61,6.1NRT,297.34,24.25,D
-15.83053,125.85657,311.54,1.64,1.26,2025-05-17,0033,T,57,6.1NRT,295.52,14.04,D
-15.83298,125.87147,316.95,1.63,1.26,2025-05-17,0033,T,73,6.1NRT,296.27,23.38,D
-15.83543,125.88647,308.55,1.63,1.26,2025-05-17,0033,T,32,6.1NRT,296.09,9.93,D
-17.51281,138.05789,317.74,2.71,1.58,2025-05-17,0033,T,74,6.1NRT,297.94,48.26,D
-17.51549,138.08266,320.16,2.73,1.58,2025-05-17,0033,T,77,6.1NRT,297.87,57.88,D
-17.52409,138.03131,331.87,2.7,1.57,2025-05-17,0033,T,86,6.1NRT,298.81,110.68,D
-17.49957,138.15462,309.58,2.76,1.59,2025-05-17,0033,T,61,6.1NRT,297.28,23.05,D
-17.52016,138.07552,320.73,2.73,1.58,2025-05-17,0033,T,77,6.1NRT,297.8,60.52,D
-17.5291,138.02403,329.91,2.7,1.57,2025-05-17,0033,T,85,6.1NRT,298.86,101.9,D
-17.53163,138.04869,315.29,2.71,1.58,2025-05-17,0033,T,32,6.1NRT,297.63,37,D
-16.15185,127.40965,311.83,1.28,1.12,2025-05-17,0033,T,63,6.1NRT,297.3,9.67,D
-15.90799,125.83637,311.89,1.64,1.26,2025-05-17,0033,T,51,6.1NRT,295.78,14.14,D
-16.02614,126.19601,317.12,1.54,1.22,2025-05-17,0033,T,46,6.1NRT,296.52,19.74,D
-16.06717,126.17547,311.02,1.54,1.22,2025-05-17,0033,T,14,6.1NRT,295.91,10.38,D
-16.29053,127.51077,309.94,1.25,1.11,2025-05-17,0033,T,59,6.1NRT,297.92,7.59,D
-16.08669,125.7308,314.95,1.65,1.26,2025-05-17,0033,T,71,6.1NRT,296.69,21.41,D
-16.09511,125.43607,318.62,1.74,1.29,2025-05-17,0033,T,75,6.1NRT,295.86,29.24,D
-16.09776,125.45178,310.76,1.73,1.29,2025-05-17,0033,T,62,6.1NRT,295.98,14.18,D
-16.29189,126.62209,310.51,1.42,1.18,2025-05-17,0033,T,62,6.1NRT,297.41,8.08,D
-16.15556,125.72748,312.16,1.65,1.26,2025-05-17,0033,T,66,6.1NRT,296.49,16.6,D
-16.1472,125.33817,308.23,1.76,1.3,2025-05-17,0033,T,57,6.1NRT,295.75,12.3,D
-16.63612,128.14214,311.92,1.15,1.07,2025-05-17,0033,T,63,6.1NRT,298.99,7.55,D
-16.23078,125.14659,322.96,1.81,1.32,2025-05-17,0033,T,79,6.1NRT,299.7,38.12,D
-16.23358,125.16302,313.19,1.81,1.32,2025-05-17,0033,T,45,6.1NRT,298.6,16.53,D
-16.2424,125.14441,317.13,1.81,1.32,2025-05-17,0033,T,49,6.1NRT,297.61,23.37,D
-16.20261,124.83801,322.44,1.91,1.35,2025-05-17,0033,T,79,6.1NRT,296.88,43.81,D
-16.25842,124.95198,311.52,1.87,1.34,2025-05-17,0033,T,57,6.1NRT,296.05,15.36,D
-17.09979,130.3076,316.26,1,1,2025-05-17,0033,T,68,6.1NRT,298.79,9.08,D
-16.25238,124.94669,311.62,1.87,1.34,2025-05-17,0033,T,64,6.1NRT,297.11,16.7,D
-17.11618,130.29568,336.65,1,1,2025-05-17,0033,T,89,6.1NRT,300.42,32.62,D
-17.11751,130.3049,330.09,1,1,2025-05-17,0033,T,84,6.1NRT,301.5,23.64,D
-16.25816,124.83906,321.31,1.91,1.35,2025-05-17,0033,T,78,6.1NRT,297.52,38.54,D
-17.12637,130.30354,311.69,1,1,2025-05-17,0033,T,61,6.1NRT,298.87,5.94,D
-16.35366,125.18651,307.8,1.79,1.31,2025-05-17,0033,T,55,6.1NRT,296.63,10.05,D
-17.15162,130.29028,318.87,1,1,2025-05-17,0033,T,59,6.1NRT,299.74,10.6,D
-17.15295,130.29948,348.56,1,1,2025-05-17,0033,T,95,6.1NRT,303.19,53.91,D
-17.15428,130.3087,317.89,1,1,2025-05-17,0033,T,52,6.1NRT,298.8,10.18,D
-17.16181,130.29814,315.91,1,1,2025-05-17,0033,T,45,6.1NRT,299.33,7.99,D
-16.70984,127.24198,309.52,1.28,1.12,2025-05-17,0033,T,50,6.1NRT,297.43,6.52,D
-17.15973,130.08508,327.23,1,1,2025-05-17,0033,T,67,6.1NRT,301.19,18.59,D
-17.1686,130.08372,322,1,1,2025-05-17,0033,T,77,6.1NRT,299.95,14.24,D
-17.16995,130.09294,319.7,1,1,2025-05-17,0033,T,75,6.1NRT,299.6,12.55,D
-17.20822,130.29437,325.14,1,1,2025-05-17,0033,T,80,6.1NRT,299.02,17.23,D
-17.20955,130.30359,314.86,1,1,2025-05-17,0033,T,51,6.1NRT,298.5,7.88,D
-17.2472,130.25075,322.58,1,1,2025-05-17,0033,T,74,6.1NRT,300.43,13.97,D
-17.24853,130.25996,325.4,1,1,2025-05-17,0033,T,81,6.1NRT,300.37,17.61,D
-17.24986,130.26918,322.88,1,1,2025-05-17,0033,T,57,6.1NRT,299.19,14.83,D
-17.23336,130.09264,318.72,1,1,2025-05-17,0033,T,74,6.1NRT,300.4,12.5,D
-17.2347,130.10187,321.82,1,1,2025-05-17,0033,T,77,6.1NRT,299.85,15.61,D
-17.25968,130.13875,317.97,1,1,2025-05-17,0033,T,73,6.1NRT,305.27,11.92,D
-17.26101,130.14796,313.29,1,1,2025-05-17,0033,T,52,6.1NRT,301.94,7.57,D
-17.2672,130.12816,343.18,1,1,2025-05-17,0033,T,92,6.1NRT,297.8,44.45,D
-17.26854,130.13737,418.38,1,1,2025-05-17,0033,T,100,6.1NRT,306.88,377.74,D
-17.26988,130.14661,377.84,1,1,2025-05-17,0033,T,100,6.1NRT,301.98,139.77,D
-17.27122,130.15582,350.43,1,1,2025-05-17,0033,T,96,6.1NRT,301.29,57.99,D
-17.27256,130.16505,357.22,1,1,2025-05-17,0033,T,98,6.1NRT,302.91,72.94,D
-17.27389,130.17427,340.44,1,1,2025-05-17,0033,T,91,6.1NRT,301.81,37.9,D
-17.27924,130.21115,318.42,1,1,2025-05-17,0033,T,42,6.1NRT,298.4,10.47,D
-17.37003,130.78209,321.23,1,1,2025-05-17,0033,T,53,6.1NRT,299.55,12.78,D
-17.37135,130.79137,320.97,1.01,1,2025-05-17,0033,T,59,6.1NRT,299.78,12.18,D
-17.28788,130.02112,312.93,1,1,2025-05-17,0033,T,65,6.1NRT,297.19,7.59,D
-17.28923,130.03036,335.42,1,1,2025-05-17,0033,T,88,6.1NRT,298.83,32.28,D
-17.30213,130.05672,312.19,1,1,2025-05-17,0033,T,57,6.1NRT,297.34,6.43,D
-16.57066,125.04326,310.9,1.82,1.32,2025-05-17,0033,T,59,6.1NRT,297.53,15.62,D
-16.44592,124.17802,308.49,2.12,1.42,2025-05-17,0033,T,56,6.1NRT,297.6,13.76,D
-16.61144,125.00024,308.02,1.83,1.32,2025-05-17,0033,T,54,6.1NRT,296.75,10.43,D
-16.64162,124.9201,318.99,1.85,1.33,2025-05-17,0033,T,76,6.1NRT,297.03,30.49,D
-17.17942,128.19751,310.16,1.13,1.06,2025-05-17,0033,T,49,6.1NRT,299.69,5.89,D
-17.181,128.20769,313.51,1.12,1.06,2025-05-17,0033,T,66,6.1NRT,298.4,9.05,D
-16.87237,126.01862,313.29,1.53,1.22,2025-05-17,0033,T,68,6.1NRT,297.98,13.03,D
-16.87502,125.74738,339.25,1.6,1.24,2025-05-17,0033,T,90,6.1NRT,299.01,77.34,D
-16.8775,125.76208,348.9,1.59,1.24,2025-05-17,0033,T,95,6.1NRT,300.81,110.69,D
-16.87994,125.77661,328.03,1.59,1.24,2025-05-17,0033,T,84,6.1NRT,298.71,44.42,D
-16.88238,125.79111,317.15,1.58,1.24,2025-05-17,0033,T,74,6.1NRT,298.12,21.82,D
-16.88597,125.74521,338.26,1.6,1.24,2025-05-17,0033,T,90,6.1NRT,297.16,74.02,D
-16.88844,125.75999,335.74,1.59,1.24,2025-05-17,0033,T,89,6.1NRT,298.32,64.37,D
-16.89086,125.77445,330.14,1.59,1.24,2025-05-17,0033,T,85,6.1NRT,298.61,47.9,D
-16.89329,125.78896,325.19,1.58,1.24,2025-05-17,0033,T,81,6.1NRT,298.61,36.05,D
-17.04906,126.36607,313.44,1.44,1.19,2025-05-17,0033,T,68,6.1NRT,297.89,12.04,D
-16.91483,125.22884,308.12,1.74,1.29,2025-05-17,0033,T,56,6.1NRT,297.33,8.91,D
-17.59375,126.4799,319.9,1.39,1.17,2025-05-17,0033,T,71,6.1NRT,299.06,19.6,D
-17.59579,126.49253,318.29,1.38,1.16,2025-05-17,0033,T,60,6.1NRT,298.2,17.33,D
-17.64554,126.4905,313.13,1.38,1.16,2025-05-17,0033,T,46,6.1NRT,297.3,11.54,D
-17.32953,122.25157,309.22,2.86,1.61,2025-05-17,0033,T,60,6.1NRT,295.67,28.99,D
-17.33236,122.24495,311.47,2.86,1.61,2025-05-17,0033,T,66,6.1NRT,296.07,36.92,D
-17.69491,122.23273,310.63,2.82,1.6,2025-05-17,0035,T,47,6.1NRT,295.47,30.59,D
-17.72779,122.25286,309.62,2.8,1.6,2025-05-17,0035,T,16,6.1NRT,295.31,24.89,D
-17.69835,122.22613,309.45,2.82,1.6,2025-05-17,0035,T,42,6.1NRT,295.34,27.56,D
-17.73142,122.24628,311.42,2.8,1.6,2025-05-17,0035,T,65,6.1NRT,295.37,33.35,D
-19.58941,127.60143,310.25,1.13,1.06,2025-05-17,0035,T,60,6.1NRT,297.44,6.52,D
-19.59106,127.61195,309.89,1.13,1.06,2025-05-17,0035,T,59,6.1NRT,298.09,6.15,D
-22.52802,133.02594,311.07,1.37,1.16,2025-05-17,0035,T,68,6.1NRT,292.72,12.27,D
-22.67045,133.01463,417.79,1.37,1.16,2025-05-17,0035,T,100,6.1NRT,310.74,594.48,D
-22.67204,133.02777,347.23,1.37,1.16,2025-05-17,0035,T,95,6.1NRT,298.32,84.6,D
-22.68077,133.01328,377.72,1.37,1.16,2025-05-17,0035,T,100,6.1NRT,297.98,221.36,D
-22.68237,133.02641,383.15,1.37,1.16,2025-05-17,0035,T,100,6.1NRT,300.78,257.85,D
-22.69942,133.01819,346.39,1.37,1.16,2025-05-17,0035,T,94,6.1NRT,296.5,79.16,D
-22.72007,133.01544,360.06,1.37,1.16,2025-05-17,0035,T,100,6.1NRT,296.45,131.75,D
-22.72162,133.02861,383.55,1.38,1.16,2025-05-17,0035,T,100,6.1NRT,301.77,263.39,D
-22.73196,133.02724,339.69,1.38,1.16,2025-05-17,0035,T,91,6.1NRT,295.11,63.27,D
-22.74073,133.01271,366.57,1.37,1.16,2025-05-17,0035,T,100,6.1NRT,298.08,163.71,D
-22.7423,133.02586,368.02,1.38,1.16,2025-05-17,0035,T,100,6.1NRT,298.37,171.6,D
-22.75106,133.01134,346.57,1.37,1.16,2025-05-17,0035,T,94,6.1NRT,294.48,83.88,D
-22.75263,133.02449,336.26,1.38,1.16,2025-05-17,0035,T,89,6.1NRT,293.92,55.78,D
-22.78044,132.99408,315.99,1.37,1.16,2025-05-17,0035,T,30,6.1NRT,292.82,16.45,D
-22.78204,133.00722,325.95,1.37,1.16,2025-05-17,0035,T,79,6.1NRT,294.84,32.23,D
-22.7887,132.99985,339.22,1.37,1.16,2025-05-17,0035,T,91,6.1NRT,295.11,60.43,D
-22.79749,132.98543,352.03,1.37,1.16,2025-05-17,0035,T,97,6.1NRT,295.86,99.85,D
-22.80781,132.98405,337.27,1.37,1.16,2025-05-17,0035,T,90,6.1NRT,294.27,57.02,D
-22.80936,132.99719,310.92,1.37,1.16,2025-05-17,0035,T,13,6.1NRT,292.89,10.74,D
-22.86973,132.97581,316.53,1.37,1.16,2025-05-17,0035,T,35,6.1NRT,293.19,17.18,D
-22.86629,132.97034,313.87,1.37,1.16,2025-05-17,0035,T,33,6.1NRT,293.22,14.1,D
-22.86782,132.98349,320.21,1.37,1.16,2025-05-17,0035,T,70,6.1NRT,293.5,23.08,D
-22.96883,132.9769,355.22,1.38,1.16,2025-05-17,0035,T,98,6.1NRT,297.27,113.69,D
-22.97036,132.99013,328.91,1.38,1.16,2025-05-17,0035,T,85,6.1NRT,294.73,39.13,D
-22.97917,132.97551,318.88,1.38,1.16,2025-05-17,0035,T,78,6.1NRT,294.21,23.14,D
-23.01662,132.85072,304.69,1.35,1.15,2025-05-17,0035,T,38,6.1NRT,292.85,5.83,D
-23.01977,132.87674,304.11,1.36,1.15,2025-05-17,0035,T,52,6.1NRT,292.72,5.58,D
-23.02135,132.88979,305.42,1.36,1.16,2025-05-17,0035,T,57,6.1NRT,292.72,6.9,D
-23.02214,132.81052,305.11,1.35,1.15,2025-05-17,0035,T,38,6.1NRT,293.12,5.93,D
-23.02372,132.82343,308.91,1.35,1.15,2025-05-17,0035,T,53,6.1NRT,293.13,9.53,D
-23.0313,132.81657,310.31,1.35,1.15,2025-05-17,0035,T,68,6.1NRT,293,11.17,D
-23.06201,132.81239,341.25,1.35,1.15,2025-05-17,0035,T,92,6.1NRT,295.03,67.39,D
-23.06354,132.82533,311.82,1.35,1.15,2025-05-17,0035,T,70,6.1NRT,293.46,13.38,D
-23.09626,122.83098,400.23,1.96,1.37,2025-05-17,0035,T,100,6.1NRT,300.78,678.51,D
-23.0996,122.84962,366.59,1.96,1.37,2025-05-17,0035,T,100,6.1NRT,296.59,276,D
-23.09987,122.82331,367.42,1.96,1.37,2025-05-17,0035,T,100,6.1NRT,294.7,280.65,D
-23.10333,122.84193,390.03,1.96,1.37,2025-05-17,0035,T,100,6.1NRT,299.01,522.13,D
-23.12738,122.83677,314.88,1.96,1.37,2025-05-17,0035,T,75,6.1NRT,292.52,30.15,D
-23.18414,122.80509,306.65,1.96,1.37,2025-05-17,0035,T,63,6.1NRT,291.58,16.2,D
-23.17583,122.80099,304.37,1.96,1.37,2025-05-17,0035,T,58,6.1NRT,291.73,12.68,D
-23.17932,122.81963,302.67,1.96,1.37,2025-05-17,0035,T,52,6.1NRT,291.67,9.91,D
-15.88846,33.03149,305.81,1.06,1.03,2025-05-17,0011,A,66,6.1NRT,289.3,8.42,N
11.25544,41.49185,314.73,1.03,1.02,2025-05-17,0005,A,87,6.1NRT,297.19,10.04,N
28.50009,49.7093,317.08,1.63,1.26,2025-05-17,0001,A,93,6.1NRT,298.39,25.88,N
11.25403,41.50101,307.7,1.03,1.02,2025-05-17,0005,A,63,6.1NRT,297.38,4.48,N
28.49708,49.72522,326.93,1.63,1.26,2025-05-17,0001,A,100,6.1NRT,299.04,46.62,N
11.24514,41.49963,310.07,1.03,1.02,2025-05-17,0005,A,73,6.1NRT,297.37,5.81,N
28.31538,49.52074,313.8,1.6,1.24,2025-05-17,0001,A,83,6.1NRT,298.08,19.99,N
10.34045,40.52014,321.04,1,1,2025-05-17,0005,A,100,6.1NRT,293.79,18.6,N
-25.70461,27.40515,301.58,1.53,1.22,2025-05-17,0016,A,42,6.1NRT,282.36,14.55,N
27.76716,52.17672,331.35,2.51,1.52,2025-05-17,0001,A,100,6.1NRT,299.87,102.66,N
28.31111,49.52913,313.72,1.6,1.25,2025-05-17,0001,A,83,6.1NRT,298.18,19.49,N
27.77227,52.17077,321.24,2.51,1.52,2025-05-17,0001,A,100,6.1NRT,299.34,57.97,N
27.76778,52.19258,310.73,2.52,1.53,2025-05-17,0001,A,79,6.1NRT,299.96,23.83,N
27.51184,52.62787,313.23,2.74,1.58,2025-05-17,0001,A,82,6.1NRT,300.58,34.71,N
27.8173,48.87449,306.57,1.48,1.2,2025-05-17,0001,A,68,6.1NRT,295.5,12.14,N
27.02143,49.57852,309.22,1.71,1.28,2025-05-17,0001,A,77,6.1NRT,298.08,15.13,N
26.11051,52.15627,309.73,2.74,1.58,2025-05-17,0001,A,68,6.1NRT,298.61,29.87,N
25.54267,53.16206,312.25,3.34,1.72,2025-05-17,0001,A,78,6.1NRT,298.32,49.81,N
25.16463,52.89993,309.88,3.26,1.71,2025-05-17,0001,A,68,6.1NRT,298.2,40.11,N
24.77087,50.00521,312.77,2.05,1.39,2025-05-17,0003,A,86,6.1NRT,293.81,34.03,N
24.7786,50.00184,316.07,2.05,1.39,2025-05-17,0003,A,92,6.1NRT,293.64,41.61,N
25.91577,40.46703,305.55,1.27,1.12,2025-05-17,0003,A,65,6.1NRT,291.63,10.02,N
19.8527,41.32329,307.28,1.03,1.01,2025-05-17,0003,A,68,6.1NRT,295.38,4.87,N
14.64689,37.7949,307.99,1.31,1.14,2025-05-17,0005,A,73,6.1NRT,292.04,12.48,N
13.31029,35.49054,312.56,1.83,1.33,2025-05-17,0005,A,85,6.1NRT,296.72,21.83,N
-24.50601,-55.17493,303.48,1.12,1.05,2025-05-17,0109,T,55,6.1NRT,291.28,6.85,N
-24.17587,-54.88544,306.57,1.08,1.04,2025-05-17,0109,T,68,6.1NRT,288.51,9.57,N
-23.41008,-53.73401,303.73,1.01,1,2025-05-17,0109,T,57,6.1NRT,288.53,6.43,N
-23.4012,-53.73548,314.93,1.01,1,2025-05-17,0109,T,90,6.1NRT,287.98,14.04,N
-23.29413,-55.30015,302.35,1.1,1.05,2025-05-17,0111,T,49,6.1NRT,281.54,7.43,N
-20.95169,-56.6056,327.71,1.2,1.09,2025-05-17,0111,T,100,6.1NRT,282.87,36.48,N
-20.95308,-56.6169,312.2,1.2,1.09,2025-05-17,0111,T,84,6.1NRT,281.3,16.91,N
-20.19443,-55.06538,306.88,1.03,1.01,2025-05-17,0111,T,70,6.1NRT,291.77,7.56,N
-18.95632,-52.23943,303.62,1.1,1.05,2025-05-17,0111,T,56,6.1NRT,289.97,7.4,N
-18.95786,-52.24961,303.94,1.1,1.05,2025-05-17,0111,T,58,6.1NRT,290.35,7.6,N
-19.07016,-53.45687,328.33,1.01,1.01,2025-05-17,0111,T,100,6.1NRT,292.53,27.46,N
-19.06127,-53.45832,338.11,1.01,1.01,2025-05-17,0111,T,100,6.1NRT,293.65,41.34,N
-16.45406,-60.67682,306.31,1.97,1.37,2025-05-17,0111,T,68,6.1NRT,291.28,18.06,N
-13.31473,-45.39051,300.79,4.22,1.9,2025-05-17,0113,T,15,6.1NRT,284.23,36.65,N
-13.30355,-45.36051,302.41,4.25,1.91,2025-05-17,0113,T,49,6.1NRT,284.23,48.69,N
-13.31045,-45.39837,301.97,4.22,1.9,2025-05-17,0113,T,46,6.1NRT,286.31,46.68,N
-15.45795,-60.52916,317.22,1.86,1.33,2025-05-17,0113,T,95,6.1NRT,292.14,36.37,N
-15.45987,-60.54583,302.49,1.86,1.33,2025-05-17,0113,T,49,6.1NRT,292.14,10.45,N
-14.02725,-55.13592,328.62,1,1,2025-05-17,0113,T,100,6.1NRT,293.46,26.45,N
-14.02851,-55.14497,310.98,1,1,2025-05-17,0113,T,58,6.1NRT,291.92,9.52,N
-14.01589,-55.11913,302.28,1,1,2025-05-17,0113,T,30,6.1NRT,291.84,4.43,N
-14.01715,-55.12819,309.54,1,1,2025-05-17,0113,T,78,6.1NRT,292.23,9.15,N
-14.01842,-55.13725,306.34,1,1,2025-05-17,0113,T,68,6.1NRT,292.36,6.96,N
-13.85553,-59.72451,302.91,1.54,1.22,2025-05-17,0113,T,52,6.1NRT,291.31,8.91,N
-13.04199,-53.7229,305.95,1.09,1.04,2025-05-17,0113,T,66,6.1NRT,292.46,7.37,N
-13.85252,-59.73136,305.72,1.54,1.22,2025-05-17,0113,T,65,6.1NRT,291.23,12.79,N
-13.39411,-56.90939,330.88,1.06,1.03,2025-05-17,0113,T,100,6.1NRT,293.1,31.72,N
-13.39538,-56.91891,327.04,1.06,1.03,2025-05-17,0113,T,100,6.1NRT,293.97,26.52,N
-13.38504,-56.91069,304.83,1.06,1.03,2025-05-17,0113,T,62,6.1NRT,291.96,6.32,N
-13.38632,-56.9202,305.33,1.06,1.03,2025-05-17,0113,T,64,6.1NRT,292.27,6.52,N
-11.78778,-47.35087,312.55,3.19,1.69,2025-05-17,0113,T,85,6.1NRT,290.44,61.25,N
-11.78876,-47.3561,309.9,3.19,1.69,2025-05-17,0113,T,79,6.1NRT,290.34,49.94,N
-13.16115,-56.81943,313.52,1.05,1.02,2025-05-17,0113,T,87,6.1NRT,293.12,11.89,N
-13.14963,-56.80193,341.32,1.05,1.02,2025-05-17,0113,T,100,6.1NRT,295.19,47.58,N
-13.15088,-56.81133,346.63,1.05,1.02,2025-05-17,0113,T,100,6.1NRT,295.92,57.96,N
-13.1406,-56.80318,350.51,1.05,1.02,2025-05-17,0113,T,100,6.1NRT,296.13,66.37,N
-13.14186,-56.81259,349.02,1.05,1.02,2025-05-17,0113,T,100,6.1NRT,297.08,63.21,N
-13.14311,-56.82202,305.77,1.05,1.02,2025-05-17,0113,T,66,6.1NRT,294.21,5.93,N
-11.64326,-48.02881,303.8,2.84,1.61,2025-05-17,0113,T,57,6.1NRT,291.48,24.47,N
-12.64929,-57.19017,327,1.07,1.03,2025-05-17,0113,T,100,6.1NRT,294.9,27.19,N
-12.64019,-57.19146,303.98,1.07,1.03,2025-05-17,0113,T,58,6.1NRT,292.85,5.56,N
-12.45738,-57.20002,313.89,1.07,1.03,2025-05-17,0113,T,88,6.1NRT,294.66,12.88,N
-11.1574,-48.67156,324.09,2.58,1.54,2025-05-17,0113,T,100,6.1NRT,292.09,85.06,N
-11.16126,-48.69431,309.49,2.57,1.54,2025-05-17,0113,T,78,6.1NRT,291.38,33.32,N
-12.44829,-57.20129,304.94,1.07,1.03,2025-05-17,0113,T,62,6.1NRT,293.98,6.1,N
-11.16386,-48.67709,326.88,2.58,1.54,2025-05-17,0113,T,100,6.1NRT,292.09,97.85,N
-11.15027,-48.67934,303.03,2.58,1.54,2025-05-17,0113,T,53,6.1NRT,291.53,19,N
-11.39455,-52.95182,306.58,1.24,1.11,2025-05-17,0113,T,69,6.1NRT,291.62,9.29,N
-11.36224,-52.95135,305.58,1.24,1.11,2025-05-17,0113,T,65,6.1NRT,292.73,7.93,N
-11.36388,-52.96251,303.24,1.24,1.11,2025-05-17,0113,T,54,6.1NRT,292.61,6,N
-11.35412,-52.96405,304.18,1.24,1.11,2025-05-17,0113,T,49,6.1NRT,292.77,6.53,N
-11.42825,-54.29945,311.42,1.07,1.03,2025-05-17,0113,T,82,6.1NRT,293.03,10.91,N
-11.42191,-54.31994,311.85,1.07,1.03,2025-05-17,0113,T,83,6.1NRT,293.1,10.87,N
-11.4233,-54.32948,306.76,1.07,1.03,2025-05-17,0113,T,69,6.1NRT,292.85,7.01,N
-11.41281,-54.32129,302.78,1.07,1.03,2025-05-17,0113,T,46,6.1NRT,292.25,4.47,N
-11.4142,-54.33083,303.24,1.07,1.03,2025-05-17,0113,T,54,6.1NRT,292.32,4.84,N
-10.47611,-49.14369,306.87,2.45,1.51,2025-05-17,0113,T,70,6.1NRT,290,26.35,N
-10.39721,-57.55187,303.68,1.06,1.03,2025-05-17,0113,T,56,6.1NRT,293.34,5.01,N
9.55775,-63.6349,300.43,1.32,1.14,2025-05-17,0120,T,24,6.1NRT,280,7.18,N
